 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               1.406             287.602              15.567             277.246              53.064              -3.235              -0.334
               0.001             291.115              17.578             277.357              42.641              -0.130              -0.519
               0.000             293.159              18.698             277.076              37.112              -1.821               1.830
               1.563             294.012              19.098             277.026              34.337              -0.912               2.785
               0.696             292.134              18.264             278.205              41.255               1.437               2.161
               9.133             290.354              17.889             279.971              54.374               0.848               0.279
               1.760             291.089              17.858             278.738              46.360               1.529               0.579
               5.255             291.490              17.858             277.837              42.461               4.230              -0.147
               0.070             293.127              19.216             279.365              43.024               4.526              -1.967
               0.325             293.130              18.169             275.157              31.591               3.722              -0.954
               0.414             293.458              18.451             275.728              31.978              -2.120               2.875
               3.596             290.300              17.909             280.130              55.211              -6.562               2.001
               6.096             287.359              16.324             280.650              67.954              -4.174               1.345
               7.635             290.674              18.120             280.228              53.914               0.403               2.046
               0.950             292.782              18.992             279.341              43.642               2.090               1.196
              12.495             291.562              18.605             280.151              50.758               0.303               0.771
               5.645             292.320              19.192             280.585              50.205               2.341               0.594
              12.206             295.591              20.349             278.481              34.506               4.977               0.368
               7.274             294.277              19.888             279.712              40.279               2.977               2.257
               2.293             289.671              16.294             275.447              40.419               4.191              -1.521
               0.154             288.350              15.409             274.658              41.993              -2.566              -0.074
               0.000             290.693              16.751             274.836              36.336              -0.984               1.539
               0.046             294.470              19.202             276.155              31.832               1.738               0.976
               0.002             297.014              20.768             276.328              28.333               1.930               2.262
               0.023             297.558              20.674             274.521              24.074               3.205               2.987
               0.019             298.054              21.425             276.935              27.168               4.159               1.381
               0.000             298.115              21.200             275.896              24.982               4.534               1.263
               0.000             296.155              19.436             272.596              22.195               5.280               2.454
               0.000             294.636              18.456             271.780              23.168               4.948               4.082
               0.000             291.852              16.398             268.438              21.872               6.924               1.093
               0.000             292.866              16.913             268.751              19.860               3.580              -0.833
               0.289             296.714              19.638             272.045              20.450               2.530               1.629
               0.119             299.431              22.090             276.714              24.174               1.758               1.890
               0.223             299.525              21.754             274.697              21.158               1.520               0.755
               0.488             297.811              22.245             279.487              35.413              -4.279               1.493
               0.166             298.588              22.906             281.513              35.533              -1.143               1.887
               0.000             298.598              22.157             278.457              29.610              -0.680               1.720
               0.015             299.636              22.549             277.733              26.404               0.713               2.594
               0.000             300.994              22.940             276.208              21.806               1.125               1.648
               0.031             301.127              23.053             276.453              21.890              -0.480               3.033
               0.000             299.581              22.369             277.321              25.396               1.581               3.131
               0.000             298.924              22.048             277.499              26.796               3.403               0.986
               1.631             298.180              21.830             278.305              29.638               3.725               0.269
               0.025             298.894              22.441             279.422              29.991               1.899               1.612
               0.019             297.311              20.705             275.583              25.876               3.362              -1.072
               0.000             297.620              20.869             275.855              25.310               0.986               0.401
               0.027             297.722              21.836             279.284              32.645              -1.589               2.168
               2.860             299.425              22.664             278.991              28.481               0.763               3.202
               0.000             300.218              23.130             278.971              27.302               1.935               2.158
               0.000             301.245              23.007             275.653              20.992               2.967              -1.178
               0.062             301.689              22.571             272.570              15.968              -0.570               0.147
               0.174             301.952              22.390             270.764              13.609               1.640               0.139
               0.000             301.347              22.050             270.768              14.115              -1.238               1.311
               0.312             301.745              22.676             272.924              16.398              -0.619               2.534
              12.793             302.849              23.484             274.408              16.495               0.864               1.280
               0.064             301.237              23.445             277.926              23.964              -1.539               2.534
               7.166             299.605              23.507             281.263              33.639              -1.912               2.143
               9.202             297.162              22.868             284.060              45.259              -2.029               0.356
               0.152             296.116              21.983             282.881              45.560              -3.484               0.996
               0.873             295.252              21.272             282.151              45.897              -2.975               1.543
               0.000             294.674              20.833             281.714              46.443              -2.630               2.076
               0.000             295.293              21.860             283.709              51.163               1.660               1.934
               0.000             298.008              23.111             282.957              41.104               2.426               0.758
               0.237             299.752              22.784             278.785              27.460               2.227              -1.101
               0.000             300.592              22.635             276.231              21.794               0.644              -0.599
               0.042             300.506              23.068             278.349              25.267              -1.095              -0.960
               0.553             300.444              23.756             280.304              30.429              -1.364               0.692
               0.029             300.801              23.947             280.435              29.722              -1.780               1.680
               0.000             301.372              24.099             280.082              27.607               0.231               3.396
               1.681             300.523              24.208             282.028              33.130               1.107               3.068
               0.628             300.335              23.578             280.335              29.800               2.263               0.098
               0.153             299.885              22.948             279.187              27.889              -1.991               2.284
               0.000             299.359              22.605             278.780              28.427              -1.293               2.160
               0.000             299.572              22.598             278.213              27.129               1.553               1.389
               0.000             299.231              22.576             278.500              28.974              -2.643               1.632
               0.000             298.804              22.621             280.026              31.934              -0.718               2.833
               0.000             298.752              22.944             281.232              34.763              -0.155               3.177
               0.146             298.521              22.763             281.030              34.849               0.823               2.658
               0.546             298.239              22.071             279.402              31.192               2.151               2.785
               0.593             298.619              22.646             280.630              33.306               2.389               2.116
               3.792             298.653              22.656             280.521              33.166               2.153               2.205
               5.113             299.196              23.302             281.733              34.669               0.777               1.168
               1.361             297.053              22.748             283.328              45.059              -3.338               1.778
               0.079             296.549              22.090             282.717              43.148               0.327               3.268
               0.000             293.062              20.123             282.736              53.528               1.971               2.082
              11.820             294.229              21.554             284.707              57.633               0.649               1.588
              21.352             293.055              20.512             284.035              57.848              -2.276               2.647
               2.390             292.101              19.600             282.616              57.080              -0.778               2.313
               0.083             292.823              19.651             281.614              50.586               1.148               1.633
               0.514             292.961              19.468             280.605              47.280               2.557               1.610
               0.815             292.522              18.770             279.220              43.511               3.466               1.724
               0.000             292.679              18.819             278.625              42.631               2.858               2.102
               0.000             295.042              19.702             276.873              32.431               2.858               0.868
               0.018             296.626              20.261             275.671              26.481               2.140              -0.500
               0.372             297.224              20.290             274.435              22.913              -0.137              -0.140
               0.000             297.299              21.048             277.340              28.853               1.431               1.444
               0.000             297.027              20.104             273.867              22.550               0.982              -0.207
               1.243             296.680              20.814             277.794              30.979              -0.640               2.699
               1.048             297.221              21.566             279.324              33.763              -0.934               2.141
               0.000             297.603              21.028             276.207              26.738               3.439               1.527
               0.091             298.085              20.507             272.824              19.571               1.830               0.482
               2.977             297.290              21.153             277.888              29.805               0.700               2.170
               0.381             297.371              21.827             280.085              34.942               1.167               2.704
               0.000             298.853              22.108             278.017              27.682               3.068               0.711
               0.000             299.572              22.333             277.473              25.175              -1.180               2.116
               0.134             299.324              22.476             278.597              27.676               0.843               2.123
               0.000             299.021              22.335             278.485              28.404               2.121               1.454
               0.000             299.517              21.892             275.658              22.227               2.558              -0.373
               0.122             299.383              21.439             273.898              19.586              -1.875              -0.179
               0.000             298.722              21.990             277.837              27.550               0.666               2.698
               0.000             297.369              21.085             277.465              28.716               0.530               2.819
               0.000             296.694              21.217             279.437              34.409              -0.123               2.679
               0.118             295.733              20.409             278.430              34.028               1.751               2.173
               0.000             296.028              20.337             277.537              31.237               0.624               2.763
               0.343             296.063              20.641             278.528              33.764              -0.108               2.183
               1.287             294.311              19.967             279.310              40.806              -4.249               2.092
               4.406             292.472              19.145             280.627              48.221              -4.542               3.172
               6.785             284.644              14.262             279.282              71.375              -4.786               0.754
               0.125             287.391              16.040             280.015              63.083              -0.754               1.287
               1.514             287.979              16.730             281.177              66.103               0.955               1.111
               0.079             288.462              17.136             281.563              66.018              -1.377               0.486
               0.000             289.792              17.347             279.601              53.340              -2.073               0.385
               0.000             292.446              18.573             278.207              41.965               1.592               0.214
               0.758             292.039              18.791             279.679              48.268              -3.925               1.359
               0.224             291.778              18.630             279.758              48.917               1.922               1.168
               0.062             294.563              19.294             276.270              32.043               2.572              -0.722
               0.000             295.722              19.291             273.474              23.719               0.744               0.652
               0.000             294.822              19.243             275.464              29.590               0.057               2.477
               0.000             293.242              18.134             274.411              30.312               1.915               3.334
               0.000             293.254              18.045             274.024              29.252               3.153               2.159
               0.000             294.759              19.053             275.005              28.186               2.796              -0.001
               0.139             294.643              18.686             273.343              25.395               2.583              -1.676
               0.200             294.884              18.464             271.411              21.519               1.729              -0.688
               0.000             295.219              19.072             273.599              25.092               1.208              -0.174
               0.094             294.312              18.650             274.189              27.458               1.831               1.262
               0.000             294.989              18.852             273.383              24.576               3.351              -0.927
               0.000             292.083              17.366             273.867              31.282              -0.746               1.596
               0.000             292.933              17.825             273.433              29.424               4.414              -1.566
               0.220             293.194              17.229             269.370              20.880               3.355              -1.132
               0.051             293.738              17.401             268.461              18.754               4.869              -0.052
               0.000             294.268              17.857             269.628              19.736               4.561              -0.612
               0.000             292.426              16.999             271.119              24.233              -0.176               0.365
               0.000             288.832              15.170             271.697              33.391               2.267               0.699
               0.000             291.697              16.282             268.731              21.740               4.530              -2.190
               0.176             292.950              17.093             269.588              21.218               4.420              -1.800
               0.000             291.550              16.876             272.731              30.085              -2.594               1.705
               0.753             289.699              16.118             274.339              37.760               2.350               3.255
               1.120             290.189              16.088             272.748              32.563               4.036              -0.034
               0.000             291.042              16.141             270.603              25.519               4.004              -1.348
               0.006             290.191              16.030             272.595              31.786              -2.893               1.002
               0.025             288.863              15.570             274.037              38.775               1.563               2.664
               0.000             289.088              15.316             272.134              32.862               5.380               2.094
               0.292             288.625              15.593             274.837              41.655               7.005               1.162
               5.304             285.690              13.937             274.348              50.553               6.607               1.893
               0.000             280.549               9.836             267.539              42.018               4.591              -2.259
               0.000             283.751              11.175             263.777              24.372               3.483              -0.986
               0.000             287.107              13.522             267.880              26.631               3.537              -0.413
               0.000             289.893              15.474             270.537              27.229               3.121              -0.057
               0.007             289.821              15.431             270.193              27.331               4.304               0.980
               0.021             288.941              14.279             265.622              19.651               3.503              -0.692
               0.167             286.934              13.587             269.046              29.570               0.767               1.202
               0.318             284.922              12.337             268.040              31.729               4.021               3.111
               1.480             280.725               9.917             267.521              41.075               3.924              -2.315
               0.000             276.549               7.421             266.054              50.705               4.704              -1.388
               0.000             279.008               8.642             265.413              37.934              -1.099               0.780
               0.049             277.590               7.763             264.270              39.579               2.834              -0.657
               0.149             279.355               8.486             261.744              27.576               1.705               1.877
               0.018             281.702              10.332             266.639              35.249               3.074               3.671
               0.029             281.327               9.922             264.898              31.538               4.276              -0.875
               0.000             279.596               9.120             266.459              40.226              -2.613               1.948
               4.347             281.236              11.125             273.836              61.320               0.895               2.159
              16.957             281.435              12.012             277.365              78.492               3.570               1.903
               0.000             279.781               9.898             271.675              57.258               5.490              -0.981
               0.037             280.720              10.208             270.210              48.258               3.965              -0.429
               0.000             277.314               7.893             267.054              49.211               4.792              -0.435
               0.007             276.408               7.277             265.982              49.115               3.358              -2.379
               0.133             276.828               7.322             264.592              41.478               4.029              -1.288
               0.000             278.209               7.934             262.923              32.674               0.900              -0.001
               0.000             278.779               8.595             266.107              40.850               1.256               0.017
