 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.983             295.517              24.778             290.578              76.737               2.681               2.539
               0.439             298.517              26.871             291.506              67.150               2.750               1.403
               5.888             298.436              27.487             292.934              72.694               1.623               1.106
               0.274             291.690              21.076             287.632              78.923              -3.442              -4.340
               0.000             291.036              19.668             285.078              69.360              -3.620              -1.907
               0.015             293.003              21.843             287.467              72.974              -3.114              -0.640
               0.000             294.182              22.192             286.975              64.595              -0.979              -0.028
               0.139             296.713              25.045             290.152              67.773               0.619               3.016
               0.000             296.432              25.442             291.197              73.888               1.102               4.479
               0.434             296.408              24.682             289.510              67.335               2.498               0.855
               0.000             296.398              23.933             287.910              60.748               4.534              -0.058
               0.025             297.230              24.400             288.076              57.741               1.319              -2.148
               4.447             298.210              26.084             290.607              63.485               2.869               1.792
               2.904             295.120              23.706             288.957              70.451              -0.426              -3.154
               0.027             291.504              19.418             283.727              61.137              -2.055              -1.367
               0.052             292.214              21.543             288.238              78.348              -0.729               1.399
               0.000             293.109              21.793             287.335              71.295              -0.664               0.432
               0.612             292.909              22.180             288.707              77.703               0.111               1.431
               2.762             292.408              22.821             290.704              90.710              -0.642              -0.051
               0.174             294.991              24.780             291.568              82.148              -0.660               0.061
               4.860             297.277              27.074             293.338              79.974               2.212               1.977
               1.176             299.276              29.098             294.541              77.687               3.645               1.701
               0.000             298.747              27.530             292.490              70.330               3.689              -0.808
               3.628             299.323              28.075             292.998              69.612               1.537              -2.366
               5.438             299.902              29.461             294.790              74.928              -1.146              -2.256
               3.478             300.318              29.842             295.062              74.142              -0.236              -0.873
               0.800             299.842              29.575             295.046              76.263              -0.020               0.744
              20.745             298.088              28.122             294.393              80.929              -1.799              -0.506
              14.099             297.057              27.281             293.972              83.880              -0.433               0.620
               5.188             296.754              26.961             293.661              84.132               0.295               1.276
               6.977             297.789              27.578             293.703              79.307               1.225               1.454
               4.989             297.932              27.803             293.854              79.812               1.274               2.685
               0.000             298.076              28.084             294.220              80.731               0.893               3.110
               1.014             297.702              27.749             294.026              81.548               2.101               3.091
               0.553             297.718              27.916             294.324              82.772               3.544               2.972
               0.353             297.715              27.646             293.882              80.566               3.326               0.027
               0.000             298.755              28.585             294.274              78.436               2.919              -0.645
               0.061             299.453              28.719             293.957              73.318               2.977               0.977
               0.000             297.906              26.965             292.456              73.230               0.794              -2.960
               0.801             300.057              29.101             294.022              71.037               0.157              -0.184
               0.000             301.602              30.836             295.470              70.536               1.660               1.119
               1.080             300.869              30.865             296.073              76.653               0.953               2.606
               0.134             299.747              29.152             294.445              73.997               0.306              -1.149
               0.000             299.257              27.101             291.309              62.840               0.352              -1.858
               0.000             299.237              27.235             291.569              64.013               0.852              -2.104
               0.686             299.123              27.452             292.122              66.575               1.887              -1.563
               0.000             300.216              29.281             294.183              71.013               0.821              -1.713
               0.000             302.080              30.844             294.843              66.931               1.411               1.679
               0.012             302.004              30.427             294.377              64.830               2.057              -0.137
               1.117             301.657              30.847             295.204              70.185               3.009               2.951
              14.213             299.826              29.289             294.558              74.324               2.992               3.413
              13.903             295.963              26.179             293.180              85.195               1.204               0.568
               0.000             291.625              20.975             287.347              78.481              -0.101              -2.561
               0.048             294.299              22.851             288.328              70.125               2.824               2.486
               0.000             295.688              24.311             289.859              70.692               2.134              -1.028
               0.014             291.804              19.978             284.782              64.611              -2.380              -2.925
               0.083             291.245              19.306             283.861              62.563              -1.363              -0.494
               0.000             293.750              22.351             288.005              70.569               1.349               3.091
               0.000             297.491              26.519             291.993              73.307               2.861               1.313
               0.304             300.554              28.681             292.861              64.107               0.135              -1.377
               1.018             299.706              28.778             293.772              71.611              -1.969              -0.192
               2.610             297.501              27.259             293.319              79.395              -2.958              -1.213
               4.476             297.161              27.058             293.378              80.952              -2.854               1.118
               6.196             297.815              28.063             294.383              83.041               0.389               3.339
               6.043             298.613              28.498             294.355              79.050               1.155               3.277
               1.891             299.141              29.022             294.728              78.315              -0.068               3.387
               7.096             298.518              28.490             294.493              79.856               0.737               3.379
               0.118             297.869              27.780             293.967              80.215               0.566               2.828
               1.927             297.890              27.882             294.029              80.845               1.084               2.993
               0.277             299.259              28.659             293.861              74.539               1.890               1.440
               0.597             299.136              28.244             293.576              72.465              -1.311              -1.969
               2.479             297.618              27.498             293.735              80.268              -2.633               0.553
              10.516             297.689              27.693             293.952              81.206               0.066               2.892
              15.578             298.339              28.348             294.396              80.387               0.879               2.710
              17.086             297.209              27.549             294.298              84.662              -3.491               0.252
              53.996             294.556              25.523             293.431              94.243              -7.705              -0.641
               2.498             297.438              27.643             293.892              83.211               4.466               3.191
               0.000             298.480              27.300             292.419              70.839               1.708              -0.923
               0.000             296.259              24.759             290.077              69.404              -0.984              -2.825
               0.000             291.288              20.176             286.063              72.730              -3.183              -3.404
               0.118             291.459              20.481             286.490              74.458              -2.601              -2.630
               0.000             293.770              22.250             287.559              69.291              -1.571              -2.237
               1.639             294.680              23.870             290.099              76.459              -3.708              -1.602
               4.095             295.389              25.731             292.942              87.056              -4.887               0.208
               2.786             295.862              26.383             293.498              88.120               0.933               3.826
               0.089             292.480              21.348             287.188              73.133              -0.615              -3.650
               0.125             291.750              20.321             285.791              69.263              -3.135              -1.877
               0.002             290.573              19.435             285.136              71.798              -2.474              -1.365
               0.079             292.626              20.869             285.955              66.159               0.246               0.091
               0.000             294.222              23.038             288.400              72.816               1.929              -0.904
               0.000             292.024              20.646             286.229              70.067              -2.873              -0.439
              21.818             292.852              23.395             291.344              91.807              -0.952               3.643
              50.984             295.856              26.347             293.499              87.862               1.431               4.967
               0.710             292.000              22.328             290.219              89.980              -2.590              -4.827
               2.514             287.347              17.782             285.806              91.023              -3.108              -4.858
               0.000             288.572              18.899             286.875              90.238              -1.789              -4.276
               0.000             289.562              20.124             288.442              93.750              -1.615              -2.842
               0.000             291.114              21.612             289.754              92.487              -3.357              -2.177
              15.058             292.634              23.043             290.852              90.498              -2.532               0.337
               5.971             294.815              25.253             292.656              88.661               0.696               0.792
               2.252             294.103              24.434             291.883              88.355              -0.659              -1.313
               9.597             292.539              22.847             290.534              89.428              -0.172              -1.278
               6.358             294.640              23.813             290.013              76.302               1.141               2.993
               0.313             291.645              20.576             286.571              73.474               3.214               0.596
               2.677             289.193              18.804             285.718              80.486               1.787               2.296
              27.691             288.862              18.808             285.958              84.932               2.638               2.920
               0.220             284.639              14.123             278.887              68.833               3.122               3.075
               0.051             287.011              15.919             280.139              66.160               4.409               1.422
               0.000             285.494              14.397             278.016              61.322               3.356               0.627
               0.000             291.035              19.809             285.492              71.124               3.438               4.787
              17.261             286.981              17.145             284.603              86.305               0.187              -1.755
               0.000             280.752              11.655             277.900              82.959              -1.664               0.698
               0.176             284.833              14.887             281.288              80.085               1.735               3.233
               0.000             288.370              18.288             285.624              84.108               1.429               0.072
               0.105             280.028              10.535             274.553              69.041               0.286              -4.079
               0.000             281.877              11.719             275.225              63.899               1.187               1.529
               0.000             286.870              15.816             280.423              66.401               1.476               1.784
               0.006             289.879              18.117             282.563              62.669              -1.611               0.410
               0.025             290.934              19.450             284.798              67.806              -1.767               0.083
               0.000             291.486              20.602             286.898              75.612              -1.792               1.382
               0.076             292.531              22.284             289.411              83.147              -0.470               2.822
               0.000             294.252              23.942             290.667              81.693               1.098               3.407
               0.000             293.315              22.436             288.596              76.057               1.486               2.991
               1.825             290.665              20.485             287.793              84.060               1.510               2.699
               0.000             283.982              13.664             278.556              70.217               2.294              -3.083
               0.000             281.268              11.458             275.559              68.588               1.380              -2.224
               0.007             282.548              12.011             274.768              59.167               1.062              -2.427
               0.021             279.878              10.115             272.677              61.066              -1.231              -0.580
               0.275             282.332              12.464             277.505              72.632               3.037               3.441
               0.000             285.883              15.974             282.958              83.229               1.878               0.305
               0.000             288.209              18.187             285.518              84.849              -3.024              -0.930
               0.000             287.580              17.376             284.223              81.338              -5.149              -0.946
               0.000             287.594              17.537             284.722              83.630              -3.689               0.711
              17.437             289.332              19.873             288.165              93.462              -1.175               2.818
               1.985             286.910              17.082             284.382              86.334               0.578              -1.916
               0.018             279.554               9.915             272.566              62.015              -0.937              -3.597
               0.029             279.843              10.237             273.594              64.905              -2.598              -2.191
               0.000             282.057              12.133             276.701              70.085              -0.981               0.106
               0.000             283.267              12.902             277.023              66.320               2.172              -2.285
               0.001             280.614              10.784             274.228              64.242               0.056               0.535
               0.479             284.351              14.581             281.282              82.047               0.260               2.599
              13.699             289.649              20.226             288.562              93.938               1.827               5.060
              16.703             288.267              19.020             287.604              96.367              -0.739              -2.423
               0.007             283.220              13.954             281.382              88.771              -3.309              -5.127
               1.753             282.953              13.667             280.855              87.517              -1.025              -3.986
               0.000             279.936              10.529             274.721              70.666               1.790              -4.413
               0.000             277.607               8.533             270.933              62.592               2.080               0.164
