 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.019             295.485              24.529             290.331              74.709              -1.268               2.857
               0.000             295.624              25.187             291.431              79.493               0.181               0.633
               0.000             289.792              18.679             284.105              71.221               1.506              -5.459
               0.089             287.206              16.078             280.555              66.102               1.322              -1.953
               0.125             288.360              16.456             279.560              57.294               0.202               1.180
               0.002             288.909              17.574             282.258              66.775               0.144               3.027
               0.079             292.860              21.546             286.553              71.229               2.880               2.052
               0.000             289.081              17.867             282.758              68.785              -1.376              -2.474
               0.000             288.454              17.083             281.277              65.340              -0.851               2.515
               0.218             289.750              19.138             285.350              77.924              -0.111               0.916
               0.224             287.528              16.599             281.452              69.995              -1.433              -4.229
               0.062             285.219              14.356             278.020              64.519              -2.862              -2.139
               0.000             287.440              15.938             279.405              60.844              -1.191               1.417
               0.000             290.674              18.788             282.381              62.395               0.297               2.077
               0.000             292.976              20.400             283.422              57.390               0.173               2.304
               0.000             292.442              20.461             284.631              63.463              -1.184               2.514
               8.254             292.056              20.948             286.201              73.240              -0.403               2.730
               1.219             292.878              21.737             287.340              73.153               0.493               3.638
               1.280             295.619              24.555             289.965              73.636               0.100               1.530
               6.465             294.539              22.798             287.538              67.217              -0.129               0.227
               1.174             288.258              17.987             284.744              81.216               3.547              -1.918
               0.000             289.301              18.541             284.389              75.427               2.903               1.039
               0.000             285.099              14.363             278.252              66.400               3.348              -0.515
               0.000             283.683              13.056             276.487              62.869               2.949              -0.455
               0.220             284.522              13.684             276.894              62.325               2.854               1.261
               0.051             284.769              13.348             274.570              52.465               3.653              -1.028
               0.453             288.611              16.317             278.204              52.299              -1.117               2.488
               0.309             287.715              15.891             278.856              56.671               1.215              -4.614
               0.000             282.387              11.377             271.654              47.977               3.048              -0.829
               2.251             283.838              12.998             275.913              59.334               1.696               3.977
               1.472             284.419              13.606             276.755              62.382               3.956              -0.799
               0.000             279.605               9.481             269.384              49.608               4.546              -4.070
               0.105             279.895               9.594             268.569              47.283               1.675               1.640
               0.000             279.674              10.067             272.909              63.711               0.375               4.194
               9.458             283.378              13.765             280.379              82.159              -0.223               3.172
               0.762             288.519              18.094             284.434              79.255              -0.059               2.257
               0.025             291.184              20.276             286.096              75.165              -1.434               1.398
               0.273             292.744              21.688             287.505              74.065               1.252               6.758
               0.076             294.125              23.324             289.369              76.741               1.037               8.354
               0.984             296.487              25.443             290.866              73.381               1.912               8.835
              11.621             295.432              24.543             290.549              75.362               1.017               8.099
               0.421             281.094              11.566             276.690              74.318               7.992               2.690
               0.000             279.552               9.970             272.857              63.506               3.799              -2.126
               0.000             279.659               9.940             272.325              60.674               1.710              -1.609
               0.007             276.314               7.736             270.122              66.425              -2.385              -1.116
               0.021             281.495              11.587             275.423              67.534              -0.136               4.518
               0.167             286.246              15.113             279.022              63.257               1.715              -1.548
               0.000             285.242              13.909             276.198              56.136              -0.381               1.908
               0.000             285.389              14.641             278.979              67.169              -4.117               2.072
               2.045             288.213              18.274             285.731              86.096              -3.611               6.111
               2.916             285.312              14.772             279.679              70.645               2.939               5.927
               0.049             280.575              10.215             270.806              50.939               3.558               1.101
               0.149             278.316               8.868             270.280              57.615               2.750               1.434
               0.223             277.929               8.581             269.785              57.210               0.552               0.507
               3.032             280.249              10.591             273.613              66.226              -0.717               4.103
               0.241             282.753              12.668             277.382              69.882               3.288               1.227
               0.000             277.673               8.455             270.112              58.812               2.436              -1.095
               1.513             279.122               9.916             273.919              70.601               2.655               3.318
               8.687             279.625              10.759             276.748              82.875              -1.467              -1.231
               0.037             276.720               8.292             272.539              75.070               3.852              -2.067
               0.000             272.908               5.021             264.064              51.750               0.543              -2.054
               0.007             273.564               5.705             266.603              61.834              -2.146              -0.189
               0.133             277.180               8.111             269.738              58.861               1.077              -0.654
               0.000             275.451               6.852             267.498              56.713               2.154              -0.816
               0.176             277.576               8.796             272.278              71.256               3.326               4.060
