 pre(mm/d)  tavg(K)  sWBGT(degC) dewpoint(K)  rel_hum(%)  u-Wind_at_10m(m/s)  v-Wind_at_10m(m/s)
               0.017             302.323              28.353             289.369              49.476              -1.793              -0.047
              21.540             300.916              28.941             292.444              63.136              -1.269               0.814
              12.839             300.425              28.894             293.094              66.604              -2.204               0.998
               0.000             300.343              29.018             293.038              68.132              -3.109               1.972
               0.000             301.025              29.742             293.409              67.744              -2.714               1.488
               9.394             302.106              30.480             293.846              64.422              -2.598               1.123
               0.000             300.130              29.670             294.276              74.499              -1.565               1.489
               1.150             301.334              30.500             294.499              70.414              -3.236               0.861
               4.542             299.010              27.391             291.814              67.046              -1.777               0.898
               0.025             298.397              26.565             290.943              65.747              -2.969               3.068
               0.000             297.580              25.551             289.342              64.449              -1.649               1.927
               0.612             300.067              27.659             290.457              60.617              -1.968               2.041
               0.000             303.196              30.508             291.981              56.971              -2.370               2.178
               2.989             303.529              31.062             292.989              58.038              -3.277               1.573
               0.000             302.694              30.719             293.518              61.685              -3.741               1.205
               0.695             301.968              29.906             292.745              61.754              -2.898               2.292
               6.048             302.931              30.808             293.699              60.577              -3.493               0.581
               0.013             301.670              29.793             293.012              63.200              -2.968               2.510
               0.000             303.073              31.401             293.731              63.170              -2.588               2.309
               2.006             304.514              32.585             294.174              60.208              -2.522               1.585
               0.000             304.612              32.442             294.412              58.783              -3.603              -0.564
               0.909             299.575              26.606             289.815              56.685              -2.600              -0.319
               0.000             297.995              25.836             289.186              63.278              -1.685               2.101
               0.061             301.882              29.180             290.822              57.693              -2.448               2.346
               0.003             303.874              31.129             291.982              56.159              -2.511               1.693
               0.000             304.917              32.200             292.503              55.527              -2.340               1.209
               0.000             305.861              32.264             291.939              50.224              -3.106               1.186
               0.000             305.266              31.964             292.654              52.141              -3.356               1.197
               0.548             302.978              30.382             292.865              57.677              -2.604              -0.781
               0.000             299.412              27.040             290.840              61.156              -2.776               0.707
               0.000             298.784              26.345             289.952              60.851              -1.504               1.225
               0.069             300.104              28.133             291.701              63.726              -3.373               1.767
               0.160             299.724              27.551             291.200              62.486              -2.892               1.300
               0.025             300.607              28.363             291.682              61.490              -3.284               1.621
               0.000             300.178              28.076             291.249              62.751              -3.234               1.841
               0.000             301.259              28.836             291.227              59.886              -3.082               2.062
               0.389             301.371              29.622             292.431              64.298              -3.611               2.509
               2.486             303.376              31.324             293.559              60.611              -3.452               2.714
               6.373             304.006              32.700             295.212              64.282              -3.193               1.484
               0.000             304.119              32.437             294.718              62.010              -2.829               0.336
               1.563             302.778              30.083             292.606              57.205              -2.774               1.010
               0.372             301.603              29.461             292.781              61.521              -3.084               1.744
               0.061             301.760              29.611             292.558              61.359              -2.962               2.423
               0.248             301.527              29.995             293.275              65.587              -3.942               2.725
               0.000             302.787              31.349             294.274              64.891              -3.706               2.448
               0.070             303.830              32.379             294.739              63.657              -2.857               1.917
               0.001             305.255              33.250             295.058              59.037              -3.558               1.920
               5.490             305.021              32.912             294.711              58.720              -3.849               1.455
               5.216             302.800              31.984             295.746              68.680              -3.063               1.288
              38.604             300.476              30.212             295.144              75.423              -2.129               0.179
               3.423             298.338              28.675             294.966              83.000              -0.616               0.485
              31.190             294.704              25.413             293.113              91.470               0.818               0.794
               1.155             293.945              24.008             291.179              85.742               0.384               0.173
               5.105             299.687              29.675             295.112              78.345              -1.733               2.021
              13.826             301.396              31.502             296.342              76.577              -2.295               1.644
               7.058             299.988              30.931             296.937              84.786              -1.880               0.767
               6.505             299.070              29.619             295.796              83.489              -1.016               0.364
               0.586             299.006              28.728             294.270              77.282              -0.017              -0.568
               0.000             298.943              27.681             292.557              69.820              -0.394              -0.549
               0.046             299.751              28.252             292.598              67.394              -1.462               0.509
               0.002             299.959              28.406             292.434              66.833              -1.395               0.553
               0.023             299.871              28.463             292.440              67.956              -2.350               1.125
               0.019             299.562              27.892             291.519              66.285              -1.641               0.848
               0.000             300.233              28.703             292.329              66.779              -2.633               1.892
               0.000             300.499              29.195             292.898              68.124              -2.995               2.294
               0.000             301.410              30.484             294.156              69.715              -3.306               2.249
               3.044             302.375              31.825             295.444              70.895              -3.555               2.173
               0.000             302.608              32.522             296.434              73.438              -3.573               1.967
               0.000             302.425              32.232             296.078              73.059              -3.020               2.229
               3.683             301.634              31.100             295.039              72.010              -2.963               1.984
               0.871             300.806              30.531             294.994              74.884              -3.200               2.017
               8.480             299.632              29.264             294.265              75.812              -2.440               1.296
               0.490             300.628              29.904             294.400              72.025              -2.081               1.421
               0.000             299.731              29.246             294.478              74.821              -1.515               1.230
               4.983             300.034              29.793             294.871              76.193              -1.251               1.374
               0.000             300.861              30.130             294.496              71.689              -1.487               1.282
               3.055             301.729              31.099             294.980              71.257              -2.174               1.819
               0.000             301.495              30.665             294.423              70.248              -2.353               1.772
               0.000             301.690              30.915             294.611              70.366              -3.398               2.458
               2.387             300.719              30.237             294.767              73.583              -3.540               2.135
               3.049             301.074              30.805             295.372              74.546              -2.955               1.753
               8.659             297.046              27.451             294.148              85.454              -2.210               2.169
               2.602             295.042              25.604             293.111              89.592              -0.719               1.045
               2.079             298.168              28.835             295.215              85.903              -1.111               0.829
               4.156             300.503              30.175             295.146              74.941              -1.595               1.158
               2.362             300.241              30.098             295.283              76.607              -1.433               0.964
               4.845             299.972              29.315             294.314              73.289              -1.790               1.252
               1.358             300.626              30.522             295.243              76.320              -0.758               0.520
               0.174             303.195              32.593             296.150              69.445              -2.621               2.334
               2.268             302.230              32.394             296.887              75.607              -2.264               1.367
               3.336             300.901              31.157             296.275              78.375              -2.364               1.711
               1.237             301.107              30.990             295.755              75.534              -2.609               1.324
               1.900             301.901              32.131             296.692              76.573              -3.195               1.522
               1.550             302.589              32.436             296.433              73.053              -2.587               1.183
               0.346             302.005              31.334             295.152              70.626              -1.999               0.722
               5.228             302.186              31.161             294.808              68.146              -2.042               1.518
               0.549             301.361              31.419             295.821              76.311              -1.801               1.639
               0.383             301.588              31.188             295.346              72.950              -2.852               1.775
               1.840             301.793              31.502             295.758              73.366              -2.495               1.328
               0.821             301.844              31.375             295.354              72.151              -1.822               0.604
               2.721             302.432              31.820             295.471              70.437              -1.821               1.496
               0.971             303.240              32.646             295.865              69.427              -2.522               2.469
               9.006             302.483              32.143             296.014              72.056              -1.699               2.250
              16.969             302.397              32.081             296.108              72.327              -0.955               2.537
              12.989             300.965              31.398             296.572              79.472              -2.001               2.411
               3.875             300.911              30.835             295.708              76.100              -2.055               1.513
               0.277             301.383              30.790             295.120              71.958              -2.402               1.749
               0.196             301.484              30.910             295.175              71.948              -2.780               2.004
               2.313             301.346              30.856             295.233              72.693              -2.911               1.943
               0.000             301.336              31.050             295.352              74.059              -2.625               1.928
               0.000             300.775              30.183             294.488              72.747              -3.214               2.403
               0.000             300.122              29.578             294.313              73.911              -2.524               2.138
               3.954             299.953              29.702             294.905              76.239              -1.841               1.304
               6.080             297.533              27.659             294.065              82.411              -0.783              -0.218
               2.306             295.092              25.452             292.711              87.583               0.288              -0.007
               0.000             298.396              28.432             294.011              80.528              -0.470               1.086
               1.673             300.963              30.392             294.593              72.657              -1.874               1.601
               4.332             301.028              30.955             295.595              75.947              -2.278               1.785
               1.009             300.555              30.582             295.628              77.341              -2.516               1.519
               0.821             300.217              30.056             295.210              76.512              -1.975               1.917
               2.239             300.643              30.141             294.936              73.538              -2.055               2.376
              10.379             299.164              29.506             295.365              81.770              -1.862               1.168
               3.396             298.901              28.705             294.343              78.047              -1.007               0.535
               1.048             299.883              29.214             294.183              73.301              -1.373               0.744
               0.554             300.515              29.866             294.423              72.681              -1.516               0.633
               0.947             300.776              30.013             294.412              71.571              -2.038               1.173
               0.838             300.859              30.235             294.728              72.420              -2.242               2.019
               0.000             301.108              30.376             294.640              71.378              -2.719               2.111
               0.000             301.156              30.414             294.726              71.256              -2.523               1.861
               0.000             301.300              30.745             295.159              72.322              -2.618               2.377
               6.066             299.751              29.797             295.154              78.677              -2.341               2.021
               4.476             300.380              30.583             295.713              78.843              -1.858               1.984
               2.632             300.362              30.078             294.894              75.439              -1.714               1.394
               3.883             299.816              29.467             294.598              75.706              -1.788               1.392
               9.937             299.078              28.710             294.307              76.503              -0.605              -0.345
              25.024             295.346              26.050             293.512              90.544               0.920              -1.130
              33.598             294.470              25.493             293.464              94.918               0.470               0.208
               9.379             295.288              26.369             294.157              94.220               0.082               0.094
               1.573             297.626              28.357             294.876              87.312              -0.128               0.130
               0.000             300.753              30.770             295.646              76.965              -1.015               1.116
               7.771             300.720              30.980             296.188              78.698              -1.704               1.997
              11.164             300.260              30.907             296.482              82.182              -1.887               1.439
               6.398             300.566              31.144             296.560              81.160              -1.371               0.825
               1.318             300.849              31.018             295.994              77.865              -1.489               0.918
              11.336             301.126              31.484             296.603              78.696              -1.395               1.374
              39.758             299.141              30.218             296.594              87.368              -0.970               0.487
              25.338             296.113              27.033             294.449              91.402               1.170              -1.774
               7.458             295.392              26.304             293.936              92.458               1.714              -2.019
               2.642             294.374              25.333             293.294              94.425               1.197               0.033
               1.738             294.936              25.836             293.583              93.021               1.384              -0.504
               0.461             296.505              27.028             293.847              87.252               0.375               0.196
               2.179             299.282              29.045             294.368              77.232              -0.210               0.585
               0.315             300.616              30.581             295.538              76.821              -0.682               0.698
               0.000             300.526              30.153             294.884              74.588              -0.760              -0.016
               1.061             299.644              29.133             294.303              74.743              -0.321              -1.197
               0.125             296.625              25.668             291.091              74.052               1.194              -1.558
               0.002             296.198              23.948             288.384              62.650               2.253              -2.205
               1.915             294.525              24.662             291.826              85.995               3.025              -1.719
               0.000             296.268              26.377             292.980              83.855               1.815              -1.208
               1.820             298.759              28.114             293.378              74.754              -0.053              -0.163
               1.406             299.063              29.200             294.674              80.369              -0.984               0.898
               0.224             298.692              27.617             292.513              71.480              -0.918               0.336
               0.494             297.860              27.515             293.123              78.136              -0.803               0.220
               0.000             299.456              29.370             294.714              78.125              -1.292               0.325
               0.000             298.267              27.926             293.145              77.691              -1.273              -0.195
               0.000             296.765              25.626             290.608              72.375              -0.502              -0.179
               0.000             298.184              26.183             290.253              64.487              -0.232              -0.219
               0.000             297.470              26.273             291.212              71.443              -0.729               0.278
               0.139             298.393              27.838             292.722              75.849              -1.016               0.586
               0.200             298.689              27.648             292.034              71.746              -0.997               0.358
               0.000             298.742              28.093             292.833              74.740              -1.471               0.924
               0.094             298.453              28.107             293.268              77.435              -1.702               1.458
               0.853             298.192              27.934             293.261              78.451              -1.647               1.680
               0.000             298.583              28.280             293.382              77.611              -2.032               1.129
               0.000             299.003              28.456             293.240              75.228              -1.147               2.060
               0.220             298.170              27.443             292.370              74.708              -1.669               1.643
               0.062             299.003              28.898             293.980              78.605              -1.763               0.869
               0.000             299.119              29.137             294.386              79.377              -2.429               2.062
               0.000             298.496              28.393             293.783              79.296              -2.575               2.046
               0.000             298.840              28.239             293.396              75.000              -1.790               0.141
               0.000             300.463              30.222             294.772              75.599              -1.540               2.491
               0.176             299.200              28.272             292.709              72.124              -1.776               1.653
               0.000             299.105              28.608             293.402              75.499              -2.265               1.672
               0.105             298.965              28.848             294.293              78.564              -2.190               0.892
               0.000             299.932              30.099             295.236              79.289              -2.290               2.018
               0.000             299.206              29.065             294.220              78.058              -2.659               1.880
               0.006             299.230              29.088             294.281              78.013              -2.754               2.029
               0.025             299.590              29.299             294.325              76.431              -2.303               1.517
               0.000             298.510              28.258             293.554              78.112              -2.486               2.077
               0.292             298.531              27.961             292.865              75.577              -2.018               1.875
               2.172             299.143              28.807             293.791              76.670              -1.928               1.662
               0.000             300.284              30.859             296.020              81.628              -2.470               1.673
               0.000             299.712              28.927             294.024              72.654              -2.066              -0.763
               0.000             296.631              25.233             290.418              70.178              -1.515               0.952
               0.000             297.143              26.429             292.217              75.768              -1.914               1.100
               0.007             298.157              27.802             293.279              77.706              -1.865               1.989
               0.345             297.128              26.811             292.527              79.167              -2.245               2.190
               0.167             298.285              28.071             293.427              78.679              -2.062               1.769
               0.000             299.586              29.364             294.333              76.940              -2.212               1.874
               0.000             300.537              30.036             293.797              73.684              -1.548               2.376
               0.000             300.111              28.331             291.284              65.088              -1.346              -1.360
               0.000             296.867              24.252             287.920              59.520              -0.982              -0.478
               2.641             295.809              25.511             291.988              80.634              -0.841               0.660
               1.121             294.746              24.250             290.799              79.529              -0.123              -0.129
               0.018             294.718              23.820             289.783              75.578               0.100               0.367
               0.029             296.280              25.145             290.555              72.671              -1.462               1.855
               0.241             295.753              24.990             290.764              76.366              -1.487               0.570
               0.000             294.908              23.530             288.682              70.828              -0.627               0.534
               0.000             295.669              23.936             288.561              67.375              -1.215               2.535
               0.000             297.211              25.829             289.982              70.039              -0.732               0.977
               0.037             298.384              26.269             289.965              63.516              -1.338              -0.158
               2.015             294.877              24.325             290.777              78.906               0.015              -1.656
               2.599             292.587              22.664             289.954              86.787               0.031              -0.103
               1.321             293.031              22.717             289.653              82.243              -0.166              -0.274
               0.000             292.451              20.974             286.310              69.198              -0.302              -0.694
               1.148             291.630              20.942             287.477              78.022              -1.066               0.388
